x,y,labels
667.8,66.041,1
667.8,12.417,1
669.2,61.137,1
669.2,-32.676,1
669.9,-4.1867,1
670.6,13.455,1
671.3,51.252,1
671.3,12.955,1
672.0,-4.1643,1
673.4,17.974,1
673.4,-16.361,1
674.8,10.885,1
674.8,-20.41,1
674.8,-24.535,1
675.5,65.058,1
675.5,5.365,1
676.2,-43.257,1
676.9,-19.39,1
677.6,-25.091,1
678.3,30.919,1
679.0,-38.859,1
679.7,46.46,1
680.4,21.654,1
681.1,-33.209,1
681.8,-12.658,1
682.5,70.774,1
683.2,-33.992,1
684.6,6.6766,1
685.3,13.432,1
687.4,16.717,1
688.8,45.418,1
690.2,23.617,1
690.2,22.87,1
691.6,42.127,1
692.3,0.40604,1
693.0,-43.443,1
693.7,10.586,1
694.4,24.06,1
695.1,63.684,1
695.1,-37.619,1
695.8,64.336,1
697.2,0.12894,1
697.2,-30.283,1
697.9,12.453,1
697.9,-35.414,1
698.6,29.859,1
698.6,-7.1589,1
698.6,-17.892,1
700.0,-37.811,1
701.4,35.78,1
701.4,56.366,1
702.8,-8.0633,1
705.6,64.75,1
705.6,-7.6408,1
706.3,17.322,1
706.3,25.784,1
706.3,-31.901,1
707.0,10.832,1
707.0,-29.602,1
707.7,-20.883,1
708.4,9.454,1
709.8,6.8707,1
710.5,59.218,1
710.5,32.398,1
711.2,-30.123,1
713.3,46.349,1
713.3,29.415,1
714.0,20.511,1
714.0,-9.1585,1
714.7,61.305,1
714.7,54.352,1
714.7,14.904,1
715.4,53.643,1
715.4,-28.304,1
715.4,-24.231,1
715.4,-32.422,1
716.1,13.846,1
716.1,10.859,1
716.8,21.675,1
718.2,11.297,1
718.9,-27.174,1
719.6,23.361,1
721.0,21.656,1
721.7,71.13,1
721.7,-33.75,1
723.1,48.073,1
723.1,-17.838,1
723.8,28.448,1
724.5,52.048,1
724.5,0.55128,1
724.5,-20.59,1
726.6,10.003,1
728.0,72.477,1
728.0,15.979,1
728.7,20.305,1
728.7,-44.151,1
729.4,-14.529,1
730.1,44.521,1
730.1,-1.7957,1
731.5,-22.346,1
732.2,47.175,1
732.9,-11.741,1
733.6,14.105,1
734.3,-0.3003,1
734.3,-27.351,1
735.0,-19.822,1
735.7,10.386,1
735.7,2.4061,1
736.4,24.668,1
736.4,-30.15,1
