x,y,labels
5292.0,-50.743,1
5327.7,-59.414,1
5338.9,-37.817,1
5338.9,-42.238,3
5341.7,-44.047,1
5347.3,-44.767,1
5359.2,-43.477,1
5366.2,-46.598,1
5373.2,-56.628,1
5376.0,-41.726,3
5390.0,-38.158,1
5431.3,-50.751,1
5440.4,-51.928,1
5448.8,-56.934,1
5454.4,-41.725,3
5482.4,-42.324,1
5485.2,-41.024,1
5488.0,-49.912,1
5508.3,-43.148,1
5509.7,-38.761,3
5520.9,-50.027,1
5520.9,-57.949,1
5530.7,-48.048,1
5534.2,-39.667,1
5553.1,-42.692,1
5553.8,-48.526,1
5555.9,-40.564,1
5565.0,-45.803,1
5572.0,-37.704,1
5583.9,-43.761,1
5603.5,-56.638,1
5609.1,-47.025,1
5609.8,-43.046,1
5612.6,-41.326,1
5631.5,-66.625,1
5639.2,-51.045,1
5689.6,-41.592,1
5713.4,-56.835,1
5729.5,-46.712,1
5746.3,-39.895,3
5757.5,-44.278,1
5762.4,-40.511,1
5771.5,-75.949,1
5783.4,-41.856,1
5792.5,-43.333,1
5796.0,-38.201,3
5798.8,-50.595,1
5826.1,-36.752,1
5833.8,-41.025,1
5848.5,-42.675,1
5855.5,-36.43,1
5856.9,-37.291,1
5872.3,-53.66,1
5873.7,-45.735,1
5906.6,-36.142,1
5920.6,-43.686,1
5922.0,-43.09,1
5936.7,-28.517,1
5939.5,-46.69,1
5947.2,-47.468,1
5954.9,-40.867,1
5990.6,-34.812,1
6001.1,-42.44,3
6017.9,-49.23,1
6026.3,-43.813,1
6034.7,-38.584,3
6036.8,-45.504,1
6038.9,-50.22,1
6039.6,-43.936,1
6039.6,-85.447,1
6058.5,-40.958,1
6148.1,-47.627,1
6154.4,-49.433,1
6155.8,-41.196,1
6167.7,-72.165,1
6179.6,-51.792,1
6190.8,-38.69,3
6195.0,-29.321,1
6205.5,-40.903,1
6207.6,-36.1,1
6309.8,-48.659,1
6330.8,-38.891,1
6335.7,-48.901,1
6343.4,-44.012,1
6346.2,-41.923,1
6350.4,-48.424,1
6391.7,-42.65,1
6395.9,-50.251,1
6423.9,-37.973,1
6498.1,-49.079,1
6525.4,-42.817,1
6536.6,-48.356,1
6537.3,-41.309,1
6570.2,-35.722,1
6575.8,-42.052,1
6595.4,-59.04,1
6625.5,-43.861,1
6643.0,-47.942,1
6654.2,-70.268,1
6663.3,-50.063,1
6675.9,-43.67,1
6714.4,-48.767,1
6771.1,-50.391,1
6839.0,-49.417,1
6883.1,-36.018,1
6895.7,-2.2541,1
6899.9,-39.738,1
6902.7,-41.514,1
6937.7,-36.699,1
6991.6,-46.756,1
7037.8,-47.69,1
7044.1,-36.945,1
7049.7,-48.726,1
7065.8,-42.21,1
7156.1,-48.482,1
7168.0,-41.832,1
7238.0,-51.763,1
7238.7,-42.528,1
7266.0,-37.369,3
7266.7,-41.974,1
7344.4,-42.26,1
7354.2,-51.545,1
7357.0,-66.875,1
7357.7,-37.88,1
7364.7,-59.449,1
7380.8,-46.853,1
7390.6,-37.743,1
7392.0,-42.46,1
7403.2,-38.007,1
7470.4,15.806,1
7474.6,-36.006,1
7501.2,-36.966,1
7529.9,-51.252,1
7576.8,-50.989,1
7605.5,-40.669,1
7658.7,-35.725,1
7660.1,-49.068,1
7679.0,-63.026,1
7726.6,-42.21,1
7740.6,-37.448,1
7814.8,-42.022,1
7893.9,10.682,1
7935.2,-48.595,1
7942.2,-37.724,1
8046.5,-41.519,1
8057.0,-59.965,1
8067.5,-44.141,1
8079.4,-66.98,1
8106.7,-0.097663,1
8123.5,-38.572,1
8124.9,-38.595,1
8203.3,-40.888,1
8212.4,-45.381,1
8237.6,-56.937,1
8249.5,-52.087,1
8261.4,-50.029,1
8275.4,-61.149,1
8325.1,-24.383,1
8330.7,-37.915,1
8384.6,-47.7,1
8484.0,-50.184,1
8491.0,-48.58,1
8491.7,-42.311,1
8516.2,-31.989,1
8537.9,-48.876,1
8575.7,3.2682,1
8669.5,0.4576,1
8670.2,-55.469,1
8698.2,-37.906,1
8706.6,-49.047,1
8720.6,-57.018,1
8736.0,-42.315,1
8766.8,-41.232,1
8782.9,-36.453,1
8785.7,-7.8898,1
8822.8,-41.871,1
8822.8,-66.568,1
8907.5,-10.97,1
8930.6,-49.582,1
8936.2,-47.698,1
8960.0,-40.473,1
8962.1,-42.191,1
8972.6,-36.484,1
9002.0,-48.629,1
9018.8,-47.867,1
9048.9,-51.369,1
9107.0,-40.529,1
9112.6,-57.936,1
9113.3,-46.667,1
9121.7,-45.367,1
9146.2,6.7419,1
9206.4,-52.056,1
9235.1,-41.578,1
9270.1,-49.058,1
9285.5,-51.694,1
9286.2,-53.2,1
9298.1,-49.079,1
9302.3,-35.555,1
9317.0,-48.1,1
9323.3,-42.138,1
9335.2,-41.054,1
9346.4,-46.947,1
9354.1,-38.689,1
9357.6,-41.886,1
9406.6,-42.438,1
9415.7,-48.718,1
9426.9,-37.548,1
9435.3,-48.148,1
9438.8,-48.213,1
9444.4,-41.298,1
9448.6,-43.996,1
9452.8,-41.984,1
9458.4,-49.618,1
9492.7,-40.603,1
9493.4,-42.401,1
9496.9,-41.221,1
9496.9,-72.391,1
9496.9,-66.838,1
9501.1,-39.376,1
9501.8,-49.592,1
9513.0,-46.318,1
9523.5,-51.827,1
9526.3,-43.031,1
9527.7,-49.352,1
9528.4,-58.949,1
9531.2,-42.622,1
9536.8,-51.553,1
9557.1,-40.191,1
9559.2,-43.835,1
9566.2,-48.013,1
9583.0,-41.831,1
9636.2,-52.234,1
9650.9,-53.715,1
9704.1,-53.569,1
9711.1,-38.64,1
9731.4,-55.055,1
9746.8,-48.561,1
9780.4,-39.038,1
9844.1,-29.539,1
9844.8,-53.782,1
9876.3,-56.039,1
9883.3,-36.039,1
9892.4,-44.286,1
9908.5,-35.741,1
9933.7,-64.619,1
9973.6,-40.361,1
9979.9,-19.625,1
9988.3,-42.955,1
9988.3,-46.248,1
9996.7,-46.745,1
10002.0,-48.033,1
10002.0,-46.996,1
10009.0,-39.982,1
10018.0,-49.418,1
10020.0,-50.843,1
10023.0,-45.866,1
10023.0,-43.213,1
10047.0,-42.375,1
10055.0,-50.484,1
10075.0,-50.848,1
10078.0,-53.256,1
10079.0,-49.345,1
10087.0,-49.871,1
10097.0,-52.16,1
10116.0,-52.8,1
10159.0,-52.545,1
10166.0,-53.415,1
10194.0,-46.977,1
10284.0,-54.928,3
10299.0,-60.95,3
10303.0,-65.235,3
10308.0,-67.141,3
10313.0,-40.073,1
10313.0,-69.154,3
10326.0,-72.228,3
10426.0,-8.0737,1
10433.0,-47.924,1
10439.0,-39.695,1
10447.0,-45.699,1
10469.0,-35.973,1
10511.0,-53.239,1
10590.0,-67.793,1
10670.0,-52.936,1
10675.0,-75.653,1
10740.0,-69.116,1
10829.0,-44.008,1
10933.0,-71.994,1
0.0,-35.284,2
2.8,-35.434,2
9.1001,-35.165,2
9.8001,-35.291,2
16.1,-35.322,2
16.8,-35.366,2
17.5,-35.181,2
18.2,-35.439,2
21.0,-35.203,2
28.0,-35.086,2
32.2,-35.045,2
35.0,-34.978,2
35.7,-35.214,2
36.4,-35.064,2
37.1,-35.123,2
37.8,-35.274,2
38.5,-35.361,2
40.6,-35.001,2
41.3,-35.307,2
42.0,-35.16,2
44.1,-35.476,2
46.2,-35.239,2
48.3,-35.492,2
49.0,-35.258,2
49.7,-35.615,2
50.4,-35.479,2
56.7,-35.283,2
59.5,-35.2,2
71.4,-35.218,2
72.8,-35.067,2
79.1,-35.347,2
83.3,-35.549,2
88.9,-35.254,2
90.3,-35.35,2
91.0,-35.316,2
93.8,-35.28,2
94.5,-35.365,2
97.3,-35.247,2
98.7,-35.274,2
102.2,-35.509,2
107.8,-35.033,2
109.2,-35.26,2
112.0,-35.303,2
114.8,-35.802,2
116.2,-35.296,2
125.3,-35.11,2
126.0,-34.974,2
126.7,-35.088,2
133.0,-34.877,2
133.7,-35.091,2
135.8,-34.938,2
137.2,-35.148,2
137.9,-35.149,2
138.6,-35.049,2
145.6,-35.182,2
147.0,-34.967,2
149.1,-35.787,2
155.4,-35.171,2
159.6,-35.338,2
162.4,-35.212,2
163.8,-35.362,2
164.5,-34.784,2
165.9,-35.031,2
168.0,-35.068,2
168.7,-35.216,2
172.2,-35.047,2
174.3,-35.175,2
181.3,-34.849,2
182.0,-35.211,2
183.4,-35.015,2
190.4,-35.143,2
191.1,-35.154,2
191.8,-35.226,2
194.6,-35.168,2
198.1,-35.049,2
199.5,-35.048,2
200.2,-35.338,2
200.9,-35.051,2
203.0,-35.126,2
206.5,-35.331,2
209.3,-35.246,2
211.4,-35.372,2
214.2,-35.288,2
215.6,-35.311,2
216.3,-35.362,2
219.1,-35.03,2
221.2,-35.151,2
221.9,-35.158,2
226.8,-35.274,2
228.2,-35.222,2
233.8,-35.283,2
234.5,-35.157,2
235.2,-35.24,2
239.4,-35.195,2
240.1,-35.033,2
242.9,-35.085,2
244.3,-35.142,2
245.0,-35.218,2
251.3,-35.15,2
253.4,-35.69,2
258.3,-35.4,2
264.6,-35.176,2
268.8,-35.125,2
275.1,-35.715,2
280.0,-35.235,2
282.1,-35.183,2
284.9,-35.195,2
286.3,-35.156,2
287.0,-35.039,2
290.5,-35.459,2
291.9,-35.235,2
296.1,-35.284,2
297.5,-35.108,2
298.9,-35.108,2
299.6,-35.031,2
303.8,-35.167,2
308.7,-35.875,2
310.8,-35.454,2
312.9,-35.183,2
318.5,-35.372,2
319.2,-35.275,2
320.6,-35.186,2
336.7,-35.332,2
337.4,-35.445,2
338.8,-35.155,2
339.5,-34.949,2
341.6,-35.311,2
346.5,-35.215,2
347.2,-35.332,2
352.8,-35.183,2
353.5,-35.149,2
354.2,-35.076,2
354.9,-35.164,2
359.1,-35.043,2
359.8,-34.962,2
363.3,-35.135,2
364.7,-34.989,2
366.8,-35.085,2
368.2,-34.974,2
374.5,-35.037,2
376.6,-35.155,2
377.3,-35.082,2
379.4,-35.093,2
383.6,-35.1,2
384.3,-34.959,2
386.4,-35.197,2
389.9,-35.05,2
391.3,-35.399,2
401.1,-35.038,2
401.8,-35.008,2
403.2,-35.024,2
404.6,-34.941,2
410.9,-34.937,2
411.6,-35.4,2
416.5,-35.166,2
419.3,-35.217,2
420.0,-35.181,2
422.1,-35.257,2
427.7,-35.316,2
429.1,-35.492,2
429.8,-35.36,2
431.2,-35.279,2
432.6,-35.235,2
434.7,-35.338,2
435.4,-35.163,2
436.1,-35.097,2
438.9,-35.193,2
441.0,-35.191,2
442.4,-35.299,2
445.2,-35.837,2
448.0,-35.244,2
448.7,-35.236,2
452.2,-35.314,2
453.6,-35.185,2
457.1,-35.102,2
463.4,-35.262,2
466.9,-35.018,2
471.8,-35.062,2
476.0,-35.129,2
478.1,-35.126,2
481.6,-35.054,2
484.4,-34.966,2
487.9,-35.285,2
490.0,-35.073,2
494.9,-35.52,2
496.3,-35.004,2
497.7,-35.125,2
499.1,-35.086,2
500.5,-35.221,2
501.2,-35.237,2
503.3,-35.292,2
504.7,-35.195,2
505.4,-35.045,2
506.1,-35.147,2
508.2,-35.02,2
511.7,-35.138,2
513.8,-35.217,2
515.9,-35.092,2
518.7,-34.981,2
519.4,-35.312,2
522.2,-35.201,2
532.7,-35.152,2
533.4,-35.053,2
534.8,-35.319,2
536.9,-35.137,2
539.7,-35.003,2
545.3,-35.334,2
548.1,-35.09,2
548.8,-35.388,2
550.9,-34.97,2
551.6,-35.331,2
553.0,-35.135,2
557.2,-35.332,2
560.0,-35.364,2
562.1,-35.279,2
565.6,-35.088,2
572.6,-35.077,2
578.2,-35.236,2
578.9,-35.312,2
582.4,-35.215,2
585.2,-34.909,2
588.0,-35.013,2
590.8,-35.469,2
591.5,-35.195,2
592.2,-35.031,2
592.9,-35.134,2
594.3,-35.154,2
597.1,-35.092,2
611.8,-35.091,2
614.6,-35.253,2
616.7,-35.163,2
620.9,-35.089,2
622.3,-35.775,2
624.4,-35.062,2
625.8,-35.11,2
628.6,-35.163,2
630.0,-35.329,2
632.1,-35.204,2
635.6,-35.116,2
638.4,-35.16,2
639.8,-35.151,2
640.5,-35.204,2
642.6,-35.398,2
644.7,-35.408,2
646.1,-35.497,2
648.9,-35.433,2
653.1,-35.257,2
655.2,-35.096,2
656.6,-35.005,2
659.4,-35.208,2
660.8,-35.18,2
664.3,-35.227,2
665.7,-35.243,2
666.4,-35.114,2
667.8,-34.951,2
668.5,-35.179,2
669.9,-35.133,2
672.0,-35.21,2
674.8,-35.331,2
678.3,-35.053,2
681.1,-34.869,2
685.3,-35.18,2
686.7,-35.24,2
687.4,-34.982,2
688.1,-35.044,2
688.8,-35.07,2
690.2,-35.08,2
690.9,-35.184,2
691.6,-35.086,2
696.5,-35.146,2
697.9,-35.261,2
703.5,-35.282,2
704.9,-35.223,2
705.6,-35.179,2
709.1,-34.937,2
709.8,-35.22,2
710.5,-35.074,2
711.2,-35.135,2
712.6,-35.12,2
714.0,-35.008,2
714.7,-35.276,2
715.4,-34.904,2
716.1,-35.08,2
718.9,-35.124,2
723.1,-34.973,2
729.4,-35.061,2
735.7,-35.108,2
736.4,-35.003,2
739.2,-35.019,2
740.6,-35.236,2
744.1,-35.069,2
749.0,-35.03,2
751.8,-35.125,2
753.2,-35.44,2
753.9,-35.164,2
761.6,-35.345,2
763.0,-35.297,2
764.4,-35.388,2
765.1,-35.36,2
766.5,-35.277,2
770.0,-35.163,2
770.7,-35.592,2
772.8,-35.26,2
773.5,-35.136,2
779.1,-35.47,2
781.2,-35.551,2
782.6,-35.23,2
783.3,-35.292,2
784.0,-35.074,2
785.4,-35.319,2
788.9,-35.292,2
790.3,-35.074,2
791.0,-35.085,2
795.2,-35.3,2
795.9,-35.06,2
796.6,-35.163,2
798.0,-34.944,2
799.4,-35.176,2
800.1,-35.184,2
805.7,-35.14,2
808.5,-35.422,2
810.6,-35.252,2
812.0,-34.986,2
814.1,-34.903,2
815.5,-35.099,2
817.6,-34.988,2
819.0,-34.911,2
821.1,-34.695,2
821.8,-34.952,2
823.2,-35.067,2
824.6,-34.905,2
827.4,-34.935,2
830.2,-35.273,2
832.3,-35.294,2
833.7,-35.115,2
839.3,-35.277,2
840.0,-35.126,2
840.7,-34.943,2
847.0,-35.145,2
847.7,-34.978,2
851.2,-35.295,2
852.6,-35.195,2
855.4,-35.419,2
860.3,-35.275,2
863.1,-35.241,2
864.5,-35.298,2
868.0,-35.615,2
869.4,-35.1,2
870.1,-35.15,2
876.4,-35.319,2
878.5,-35.141,2
879.9,-35.245,2
881.3,-35.072,2
883.4,-35.338,2
888.3,-35.378,2
890.4,-35.197,2
891.1,-34.931,2
893.2,-35.251,2
895.3,-35.217,2
902.3,-35.228,2
903.0,-35.173,2
903.7,-35.104,2
905.1,-35.042,2
910.7,-35.045,2
912.1,-35.007,2
912.8,-35.524,2
916.3,-34.938,2
917.7,-35.016,2
920.5,-35.214,2
929.6,-35.242,2
930.3,-35.245,2
936.6,-35.057,2
940.1,-35.346,2
941.5,-35.19,2
943.6,-35.388,2
953.4,-35.228,2
955.5,-35.229,2
956.9,-35.252,2
957.6,-35.262,2
958.3,-35.317,2
959.0,-35.344,2
962.5,-35.109,2
963.9,-35.468,2
964.6,-35.289,2
966.7,-35.264,2
978.6,-35.267,2
981.4,-35.044,2
991.2,-35.191,2
994.0,-35.009,2
994.7,-35.014,2
995.4,-34.896,2
998.2,-34.928,2
999.6,-35.09,2
